Overriding config with config/train_gpt2.py:
# config for training GPT-2 (124M) down to very nice loss of ~2.85 on 1 node of 8X A100 40GB
# launch as the following (e.g. in a screen session) and wait ~5 days:
# $ torchrun --standalone --nproc_per_node=8 train.py config/train_gpt2.py

wandb_log = False
wandb_project = 'owt'
wandb_run_name='gpt2-124M'

# these make the total batch size be ~0.5M
# 12 batch size * 1024 block size * 5 gradaccum * 8 GPUs = 491,520
batch_size = 12
block_size = 1024
gradient_accumulation_steps = 5 * 8

# this makes total number of tokens be 300B
max_iters = 600000
lr_decay_iters = 600000

# eval stuff
eval_interval = 1000
eval_iters = 200
log_interval = 10

# weight decay
weight_decay = 1e-1

tokens per iteration will be: 491,520
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 123.59M
num decayed parameter tensors: 50, with 124,354,560 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
iter 2790: loss 3.5421, time 3728.21ms, mfu 36.14%
iter 2800: loss 3.5513, time 3727.42ms, mfu 36.14%
iter 2810: loss 3.4909, time 3727.01ms, mfu 36.14%
iter 2820: loss 3.5244, time 3730.58ms, mfu 36.13%
iter 2830: loss 3.6030, time 3724.55ms, mfu 36.13%
iter 2840: loss 3.6007, time 3725.33ms, mfu 36.14%
iter 2850: loss 3.5345, time 3726.39ms, mfu 36.14%
iter 2860: loss 3.5593, time 3725.30ms, mfu 36.14%
iter 2870: loss 3.3414, time 3727.08ms, mfu 36.14%
iter 2880: loss 3.6358, time 3725.38ms, mfu 36.14%
iter 2890: loss 3.5635, time 3724.11ms, mfu 36.14%
iter 2900: loss 3.4961, time 3725.58ms, mfu 36.14%
iter 2910: loss 3.5579, time 3722.98ms, mfu 36.14%
iter 2920: loss 3.5986, time 3725.69ms, mfu 36.14%
iter 2930: loss 3.5436, time 3723.66ms, mfu 36.14%
iter 2940: loss 3.4015, time 3728.83ms, mfu 36.14%
iter 2950: loss 3.5963, time 3723.37ms, mfu 36.14%
iter 2960: loss 3.6414, time 3728.10ms, mfu 36.14%
iter 2970: loss 3.4686, time 3726.85ms, mfu 36.14%
iter 2980: loss 3.4380, time 3727.05ms, mfu 36.14%
iter 2990: loss 3.6587, time 3726.48ms, mfu 36.14%
step 3000: train loss 3.5395, val loss 3.5434
saving checkpoint to out
iter 3000: loss 3.6737, time 17752.80ms, mfu 33.28%
iter 3010: loss 3.8026, time 3729.93ms, mfu 33.57%
iter 3020: loss 3.5975, time 3726.60ms, mfu 33.82%
iter 3030: loss 3.5448, time 3728.75ms, mfu 34.05%
iter 3040: loss 3.7032, time 3724.98ms, mfu 34.26%
iter 3050: loss 3.1490, time 3727.78ms, mfu 34.45%
iter 3060: loss 3.4634, time 3725.89ms, mfu 34.62%
iter 3070: loss 3.6278, time 3725.80ms, mfu 34.77%
iter 3080: loss 3.4786, time 3730.52ms, mfu 34.90%
iter 3090: loss 3.6579, time 3728.80ms, mfu 35.02%
iter 3100: loss 3.4393, time 3724.22ms, mfu 35.14%
iter 3110: loss 3.7274, time 3726.04ms, mfu 35.24%
iter 3120: loss 3.5992, time 3724.96ms, mfu 35.33%
iter 3130: loss 3.4097, time 3725.37ms, mfu 35.41%
iter 3140: loss 3.5952, time 3726.40ms, mfu 35.48%
iter 3150: loss 3.5664, time 3725.77ms, mfu 35.55%
iter 3160: loss 3.5148, time 3724.52ms, mfu 35.61%
iter 3170: loss 3.4505, time 3727.12ms, mfu 35.66%
iter 3180: loss 3.4451, time 3726.04ms, mfu 35.71%
iter 3190: loss 3.5016, time 3727.42ms, mfu 35.75%
iter 3200: loss 3.6443, time 3727.11ms, mfu 35.79%
iter 3210: loss 3.5947, time 3726.45ms, mfu 35.82%
iter 3220: loss 3.7095, time 3730.16ms, mfu 35.85%
iter 3230: loss 3.4572, time 3727.45ms, mfu 35.88%
iter 3240: loss 3.4959, time 3724.85ms, mfu 35.91%
iter 3250: loss 3.5567, time 3724.87ms, mfu 35.93%
iter 3260: loss 3.4829, time 3727.27ms, mfu 35.95%
iter 3270: loss 3.7144, time 3728.33ms, mfu 35.97%
iter 3280: loss 3.5021, time 3726.69ms, mfu 35.98%
iter 3290: loss 3.3838, time 3724.79ms, mfu 36.00%
iter 3300: loss 3.1366, time 3725.04ms, mfu 36.02%
iter 3310: loss 3.4757, time 3724.43ms, mfu 36.03%
iter 3320: loss 3.4502, time 3725.22ms, mfu 36.04%
iter 3330: loss 3.7834, time 3730.45ms, mfu 36.05%
iter 3340: loss 3.5564, time 3727.56ms, mfu 36.05%
iter 3350: loss 3.3896, time 3728.49ms, mfu 36.06%
iter 3360: loss 3.5174, time 3726.51ms, mfu 36.07%
iter 3370: loss 3.7011, time 3733.89ms, mfu 36.07%
iter 3380: loss 3.4467, time 3728.29ms, mfu 36.07%
iter 3390: loss 3.1484, time 3735.10ms, mfu 36.07%
iter 3400: loss 3.5678, time 3726.94ms, mfu 36.08%
iter 3410: loss 3.3941, time 3726.90ms, mfu 36.08%
iter 3420: loss 3.5733, time 3727.36ms, mfu 36.09%
iter 3430: loss 3.2970, time 3722.82ms, mfu 36.10%
