Overriding config with config/train_gpt2.py:
# config for training GPT-2 (124M) down to very nice loss of ~2.85 on 1 node of 8X A100 40GB
# launch as the following (e.g. in a screen session) and wait ~5 days:
# $ torchrun --standalone --nproc_per_node=8 train.py config/train_gpt2.py

wandb_log = False
wandb_project = 'owt'
wandb_run_name='gpt2-124M'

# these make the total batch size be ~0.5M
# 12 batch size * 1024 block size * 5 gradaccum * 8 GPUs = 491,520
batch_size = 12
block_size = 1024
gradient_accumulation_steps = 5 * 8

# this makes total number of tokens be 300B
max_iters = 600000
lr_decay_iters = 600000

# eval stuff
eval_interval = 1000
eval_iters = 200
log_interval = 10

# weight decay
weight_decay = 1e-1

tokens per iteration will be: 491,520
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 123.59M
num decayed parameter tensors: 50, with 124,354,560 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
Using AdamW+
compiling the model... (takes a ~minute)
iter 2640: loss 3.6629, time 3688.80ms, mfu 36.53%
iter 2650: loss 3.5597, time 3688.97ms, mfu 36.52%
iter 2660: loss 3.5634, time 3687.59ms, mfu 36.52%
iter 2670: loss 3.7680, time 3687.06ms, mfu 36.52%
iter 2680: loss 3.7278, time 3686.29ms, mfu 36.52%
iter 2690: loss 3.5358, time 3687.67ms, mfu 36.52%
iter 2700: loss 3.7233, time 3685.75ms, mfu 36.52%
iter 2710: loss 3.6225, time 3686.98ms, mfu 36.52%
iter 2720: loss 3.6520, time 3687.83ms, mfu 36.52%
iter 2730: loss 3.6107, time 3685.53ms, mfu 36.52%
iter 2740: loss 3.7824, time 3685.44ms, mfu 36.53%
iter 2750: loss 3.7198, time 3688.05ms, mfu 36.52%
iter 2760: loss 3.5867, time 3688.05ms, mfu 36.52%
iter 2770: loss 3.5188, time 3677.81ms, mfu 36.53%
iter 2780: loss 3.6606, time 3689.79ms, mfu 36.53%
iter 2790: loss 3.5381, time 3686.56ms, mfu 36.53%
iter 2800: loss 3.5442, time 3686.33ms, mfu 36.53%
iter 2810: loss 3.4828, time 3687.57ms, mfu 36.53%
iter 2820: loss 3.5147, time 3687.58ms, mfu 36.53%
iter 2830: loss 3.5922, time 3686.54ms, mfu 36.53%
iter 2840: loss 3.6012, time 3686.93ms, mfu 36.53%
iter 2850: loss 3.5121, time 3686.12ms, mfu 36.53%
iter 2860: loss 3.5559, time 3685.52ms, mfu 36.53%
iter 2870: loss 3.3057, time 3688.95ms, mfu 36.53%
iter 2880: loss 3.6249, time 3688.57ms, mfu 36.52%
iter 2890: loss 3.5428, time 3685.04ms, mfu 36.53%
iter 2900: loss 3.4856, time 3685.56ms, mfu 36.53%
iter 2910: loss 3.5386, time 3681.16ms, mfu 36.53%
iter 2920: loss 3.6000, time 3687.24ms, mfu 36.53%
iter 2930: loss 3.5316, time 3686.97ms, mfu 36.53%
iter 2940: loss 3.3947, time 3687.66ms, mfu 36.53%
iter 2950: loss 3.5892, time 3689.12ms, mfu 36.53%
iter 2960: loss 3.6465, time 3688.34ms, mfu 36.52%
iter 2970: loss 3.4662, time 3685.37ms, mfu 36.53%
iter 2980: loss 3.4346, time 3686.98ms, mfu 36.53%
iter 2990: loss 3.6498, time 3686.92ms, mfu 36.53%
step 3000: train loss 3.5315, val loss 3.5337
saving checkpoint to out
iter 3000: loss 3.6731, time 20307.16ms, mfu 33.54%
iter 3010: loss 3.7993, time 3685.50ms, mfu 33.84%
iter 3020: loss 3.5889, time 3684.89ms, mfu 34.11%
iter 3030: loss 3.5341, time 3687.48ms, mfu 34.35%
iter 3040: loss 3.6856, time 3687.41ms, mfu 34.56%
iter 3050: loss 3.1411, time 3687.07ms, mfu 34.76%
iter 3060: loss 3.4385, time 3686.35ms, mfu 34.94%
iter 3070: loss 3.6209, time 3686.04ms, mfu 35.10%
iter 3080: loss 3.4652, time 3685.43ms, mfu 35.24%
iter 3090: loss 3.6432, time 3686.33ms, mfu 35.37%
iter 3100: loss 3.4318, time 3687.55ms, mfu 35.48%
iter 3110: loss 3.7327, time 3684.70ms, mfu 35.59%
iter 3120: loss 3.5783, time 3686.29ms, mfu 35.68%
iter 3130: loss 3.3854, time 3688.63ms, mfu 35.77%
iter 3140: loss 3.5733, time 3684.78ms, mfu 35.84%
iter 3150: loss 3.5637, time 3687.70ms, mfu 35.91%
iter 3160: loss 3.4987, time 3685.00ms, mfu 35.97%
iter 3170: loss 3.4433, time 3684.16ms, mfu 36.03%
iter 3180: loss 3.4386, time 3682.54ms, mfu 36.09%
iter 3190: loss 3.4958, time 3687.46ms, mfu 36.13%
iter 3200: loss 3.6466, time 3686.59ms, mfu 36.17%
iter 3210: loss 3.5731, time 3686.91ms, mfu 36.20%
iter 3220: loss 3.7191, time 3687.67ms, mfu 36.24%
iter 3230: loss 3.4339, time 3679.37ms, mfu 36.27%
iter 3240: loss 3.4903, time 3687.21ms, mfu 36.30%
iter 3250: loss 3.5536, time 3686.38ms, mfu 36.32%
iter 3260: loss 3.4955, time 3685.56ms, mfu 36.34%
iter 3270: loss 3.7129, time 3685.27ms, mfu 36.36%
iter 3280: loss 3.5031, time 3685.29ms, mfu 36.38%
iter 3290: loss 3.3802, time 3683.48ms, mfu 36.40%
iter 3300: loss 3.1221, time 3686.52ms, mfu 36.41%
iter 3310: loss 3.4766, time 3685.49ms, mfu 36.42%
iter 3320: loss 3.4325, time 3687.14ms, mfu 36.43%
iter 3330: loss 3.7728, time 3683.80ms, mfu 36.44%
iter 3340: loss 3.5480, time 3686.05ms, mfu 36.45%
iter 3350: loss 3.3714, time 3684.93ms, mfu 36.46%
iter 3360: loss 3.5084, time 3686.13ms, mfu 36.47%
iter 3370: loss 3.6856, time 3686.15ms, mfu 36.48%
iter 3380: loss 3.4330, time 3682.59ms, mfu 36.48%
iter 3390: loss 3.1478, time 3687.30ms, mfu 36.49%
iter 3400: loss 3.5537, time 3685.22ms, mfu 36.49%
iter 3410: loss 3.3878, time 3685.96ms, mfu 36.50%
iter 3420: loss 3.5449, time 3682.51ms, mfu 36.50%
iter 3430: loss 3.2860, time 3687.09ms, mfu 36.51%
iter 3440: loss 3.2102, time 3686.96ms, mfu 36.51%
iter 3450: loss 3.3391, time 3686.58ms, mfu 36.51%
iter 3460: loss 3.4379, time 3687.02ms, mfu 36.51%
iter 3470: loss 3.3736, time 3685.97ms, mfu 36.51%
iter 3480: loss 3.5008, time 3684.96ms, mfu 36.52%
iter 3490: loss 3.3625, time 3683.55ms, mfu 36.52%
iter 3500: loss 3.4130, time 3686.80ms, mfu 36.52%
iter 3510: loss 3.4584, time 3689.59ms, mfu 36.52%
iter 3520: loss 3.5037, time 3684.56ms, mfu 36.52%
iter 3530: loss 3.4727, time 3686.53ms, mfu 36.52%
iter 3540: loss 3.5870, time 3686.79ms, mfu 36.52%
iter 3550: loss 3.3983, time 3685.45ms, mfu 36.52%
iter 3560: loss 3.4810, time 3685.08ms, mfu 36.53%
iter 3570: loss 3.5732, time 3685.22ms, mfu 36.53%
iter 3580: loss 3.5929, time 3686.09ms, mfu 36.53%
iter 3590: loss 3.3615, time 3688.31ms, mfu 36.53%
